station,date,tavg,preciptotal,stnpressure,avgspeed,raining,misty,humidity,trange,tavg_5ma,trange_5ma,stnpressure_5ma,avgspeed_5ma,humidity_5ma,preciptotal_5ma,tavg_10ma,trange_10ma,stnpressure_10ma,avgspeed_10ma,humidity_10ma,preciptotal_10ma,preciptotal_5sum,raining_5sum,misty_5sum,preciptotal_10sum,raining_10sum,misty_10sum
1,2013-09-29,60.0,0.18,29.29,7.6,1,1,66.94686937749347,17,64.2,23.8,29.296,7.519999999999999,64.79705741528547,0.07600000000000003,62.3,21.2,29.262999999999998,8.02,67.2159989069193,0.03799999999999994,0.3800000000000001,2.0,3.0,0.37999999999999934,2.0,3.0
2,2013-09-29,68.5,0.22,29.36,7.8,1,1,47.900133560579505,31,67.7,23.2,29.360000000000003,7.5200000000000005,54.68677977384624,0.04800000000000002,65.4,22.4,29.327999999999996,8.040000000000001,57.3083975347266,0.025999999999999912,0.2400000000000001,2.0,2.0,0.2599999999999991,2.0,2.0
1,2013-09-30,61.0,0.0,29.21,6.2,0,0,64.60920574472077,27,64.2,25.4,29.292,7.62,63.275075920441886,0.07600000000000003,61.7,22.1,29.276,7.539999999999999,65.8549041545086,0.03799999999999994,0.3800000000000001,2.0,3.0,0.37999999999999934,2.0,3.0
2,2013-09-30,63.0,0.0,29.28,4.9,0,0,55.85035151680261,26,67.5,25.4,29.357999999999997,7.18,53.33352545240191,0.04800000000000002,64.9,23.2,29.341,7.409999999999999,55.601656861753085,0.023999999999999914,0.2400000000000001,2.0,2.0,0.23999999999999913,2.0,2.0
1,2013-10-01,71.0,0.0,29.21,12.2,0,1,73.20970168052929,17,65.8,23.8,29.266,9.22,64.45817245006884,0.07600000000000003,62.8,22.3,29.28,7.76,66.72722000237948,0.03799999999999994,0.3800000000000001,2.0,3.0,0.37999999999999934,2.0,4.0
2,2013-10-01,71.0,0.0,29.28,11.5,0,1,70.66407678830186,17,68.7,24.8,29.334000000000003,8.559999999999999,54.917786413832424,0.04800000000000002,66.1,23.3,29.345999999999997,7.609999999999999,56.47032599506049,0.023999999999999914,0.2400000000000001,2.0,3.0,0.23999999999999913,2.0,3.0
1,2013-10-02,69.0,0.0,29.31,6.4,0,1,50.738265153460794,14,66.2,20.8,29.252,9.02,63.32377786781613,0.07600000000000003,63.9,21.9,29.281,7.65,65.12979384025147,0.03799999999999994,0.3800000000000001,2.0,4.0,0.37999999999999934,2.0,5.0
2,2013-10-02,71.0,0.0,29.37,7.3,0,1,47.38959457661924,13,69.1,22.8,29.320000000000004,8.56,54.9786627978447,0.04800000000000002,67.4,22.8,29.347,7.659999999999999,55.02450337063899,0.023999999999999914,0.2400000000000001,2.0,4.0,0.23999999999999913,2.0,4.0
1,2013-10-03,69.0,0.12,29.19,7.9,1,1,87.08427874487391,18,66.0,18.6,29.242,8.059999999999999,68.51766414021566,0.06000000000000002,65.1,21.6,29.266,7.83,66.65736077775054,0.04999999999999993,0.3000000000000001,2.0,4.0,0.49999999999999933,3.0,6.0
2,2013-10-03,71.0,0.8,29.26,7.7,1,1,81.33681061492473,14,68.9,20.2,29.310000000000002,7.840000000000001,60.628193411445594,0.20400000000000004,68.6,22.5,29.332,7.67,57.191193106576655,0.10399999999999991,1.0200000000000002,2.0,4.0,1.0399999999999991,3.0,5.0
1,2013-10-04,70.0,0.0,29.23,6.2,1,1,84.15546440258545,9,68.0,17.0,29.23,7.779999999999999,71.95938314523404,0.02400000000000002,66.1,20.4,29.262999999999998,7.65,68.37822028025974,0.04999999999999993,0.1200000000000001,2.0,4.0,0.49999999999999933,4.0,7.0
2,2013-10-04,71.0,0.0,29.29,6.0,0,1,78.543897108773,10,69.4,16.0,29.296000000000003,7.4799999999999995,66.75694612108428,0.16000000000000003,68.55,19.6,29.328000000000003,7.5,60.72186294746526,0.10399999999999991,0.8000000000000002,1.0,4.0,1.0399999999999991,3.0,6.0
1,2013-10-05,71.0,0.82,29.11,6.4,0,1,84.21657460189266,19,70.0,15.4,29.21,7.8199999999999985,75.88085691666842,0.188,67.1,20.4,29.250999999999998,7.720000000000001,69.57796641855516,0.13199999999999995,0.9400000000000001,2.0,5.0,1.3199999999999994,4.0,8.0
2,2013-10-05,73.0,0.68,29.18,8.1,0,1,78.70320507035771,16,71.4,14.0,29.276,8.120000000000001,71.32751683179531,0.29600000000000004,69.45,19.7,29.317,7.65,62.33052114209861,0.17199999999999993,1.4800000000000002,1.0,5.0,1.7199999999999993,3.0,7.0
1,2013-10-06,55.0,0.09,29.02,9.5,1,0,66.35678878575852,19,66.8,15.8,29.171999999999997,7.280000000000001,74.51027433771426,0.20600000000000002,66.3,19.8,29.219,8.25,69.48422339389155,0.14099999999999993,1.03,3.0,4.0,1.4099999999999993,5.0,7.0
2,2013-10-06,62.0,0.06,29.1,10.6,1,1,51.629312036145016,28,69.6,16.2,29.240000000000002,7.94,67.52056388136394,0.30800000000000005,69.15,20.5,29.287,8.25,61.219175147598186,0.1779999999999999,1.5400000000000003,2.0,5.0,1.7799999999999991,4.0,8.0
1,2013-10-07,57.0,0.0,29.23,9.0,0,0,64.11514175131302,23,64.4,17.6,29.156,7.8,77.18564965728471,0.20600000000000002,65.3,19.2,29.204,8.41,70.25471376255044,0.14099999999999993,1.03,3.0,3.0,1.4099999999999993,5.0,7.0
2,2013-10-07,56.0,0.0,29.3,9.1,0,0,63.99019384935577,22,66.6,18.0,29.226,8.3,70.84068373591124,0.30800000000000005,67.85,20.4,29.273000000000003,8.43,62.90967326687796,0.1779999999999999,1.5400000000000003,2.0,4.0,1.7799999999999991,4.0,8.0
1,2013-10-08,59.0,0.0,29.42,5.6,0,0,66.82997767863014,32,62.4,20.4,29.201999999999998,7.340000000000001,73.13478944403596,0.182,64.2,19.5,29.221999999999998,7.7,70.8262267921258,0.12099999999999993,0.91,2.0,2.0,1.2099999999999993,4.0,6.0
2,2013-10-08,63.0,0.0,29.49,5.0,0,0,53.77999626270204,27,65.0,20.6,29.272,7.76,65.32932086546671,0.14800000000000005,66.95,20.4,29.291000000000004,7.8,62.978757138456146,0.1759999999999999,0.7400000000000002,1.0,3.0,1.7599999999999991,3.0,7.0
1,2013-10-09,60.0,0.0,29.45,4.6,0,0,62.10637420415283,23,60.4,23.2,29.246000000000002,7.0200000000000005,68.72497140434943,0.182,64.2,20.1,29.238000000000007,7.4,70.34217727479174,0.10299999999999994,0.91,1.0,1.0,1.0299999999999994,3.0,5.0
2,2013-10-09,61.0,0.0,29.52,4.9,0,0,59.937731910787726,18,63.0,22.2,29.318,7.540000000000001,61.60808782586965,0.14800000000000005,66.2,19.1,29.307,7.51,64.18251697347696,0.15399999999999991,0.7400000000000002,1.0,2.0,1.5399999999999991,2.0,6.0
1,2013-10-10,60.0,0.0,29.37,3.9,0,1,69.489658073114,28,58.2,25.0,29.298000000000002,6.5200000000000005,65.77958809859369,0.018000000000000023,64.1,20.2,29.253999999999998,7.17,70.83022250763106,0.10299999999999994,0.09000000000000011,1.0,1.0,1.0299999999999994,3.0,6.0
2,2013-10-10,63.0,0.0,29.44,3.8,0,0,60.203259900373716,24,61.0,23.8,29.369999999999997,6.68,57.90809879187285,0.012000000000000021,66.2,18.9,29.322999999999997,7.4,64.61780781183408,0.15399999999999991,0.06000000000000011,1.0,1.0,1.5399999999999991,2.0,6.0
1,2013-10-11,64.0,0.0,29.28,7.7,0,0,62.61662312402425,25,60.0,26.2,29.35,6.159999999999999,65.03155496624684,2.2204460492503132e-17,63.4,21.0,29.261000000000003,6.720000000000001,69.77091465198056,0.10299999999999994,1.1102230246251565e-16,0.0,1.0,1.0299999999999994,3.0,5.0
2,2013-10-11,67.0,0.0,29.36,6.9,0,0,50.44147293023269,21,62.0,22.4,29.422000000000004,5.9399999999999995,57.67053097069039,2.2204460492503132e-17,65.8,19.3,29.331,6.94,62.59554742602717,0.15399999999999991,1.1102230246251565e-16,0.0,0.0,1.5399999999999991,2.0,5.0
1,2013-10-12,60.0,0.12,29.32,7.4,1,1,80.53345504712736,27,60.6,27.0,29.368000000000002,5.84,68.31521762540972,0.02400000000000002,62.5,22.3,29.262,6.82,72.75043364134721,0.11499999999999995,0.1200000000000001,1.0,2.0,1.1499999999999995,4.0,5.0
2,2013-10-12,63.0,0.01,29.39,8.6,0,0,67.29421903239448,20,63.4,22.0,29.439999999999998,5.840000000000001,58.331336007298134,0.002000000000000022,65.0,20.0,29.333,7.07,64.58600987160469,0.15499999999999992,0.010000000000000111,0.0,0.0,1.5499999999999992,2.0,4.0
1,2013-10-13,54.0,0.0,29.62,6.6,0,0,61.32375039179685,20,59.6,24.6,29.407999999999998,6.040000000000001,67.21397216804306,0.02400000000000002,61.0,22.5,29.305,6.6899999999999995,70.17438080603951,0.10299999999999994,0.1200000000000001,1.0,2.0,1.0299999999999994,3.0,4.0
2,2013-10-13,56.0,0.0,29.68,5.0,0,0,54.84885958603458,19,62.0,20.4,29.477999999999998,5.840000000000001,58.545108671964634,0.002000000000000022,63.5,20.5,29.375,6.8,61.93721476871567,0.07499999999999991,0.010000000000000111,0.0,0.0,0.7499999999999991,1.0,3.0
1,2013-10-14,52.0,0.0,29.53,8.4,0,0,74.06518884199969,20,58.0,24.0,29.424,6.8,69.60573509561243,0.02400000000000002,59.2,23.6,29.335,6.909999999999999,69.16535324998094,0.10299999999999994,0.1200000000000001,1.0,2.0,1.0299999999999994,2.0,3.0
2,2013-10-14,54.0,0.0,29.59,8.4,0,0,66.23707095046817,17,60.6,20.2,29.492,6.540000000000001,59.80497647990072,0.002000000000000022,61.8,21.2,29.405,7.039999999999999,60.70653215288519,0.07499999999999991,0.010000000000000111,0.0,0.0,0.7499999999999991,1.0,2.0
1,2013-10-15,57.0,0.07,29.14,10.6,1,1,80.3057586215734,15,57.4,21.4,29.378000000000004,8.14,71.76895520530431,0.03800000000000002,57.8,23.2,29.338,7.33,68.77427165194901,0.027999999999999935,0.1900000000000001,2.0,2.0,0.27999999999999936,3.0,3.0
2,2013-10-15,58.0,0.09,29.22,9.7,1,1,74.64339585388701,14,59.6,18.2,29.448,7.720000000000001,62.69300367060339,0.02000000000000002,60.3,21.0,29.409,7.2,60.30055123123812,0.01599999999999991,0.1000000000000001,1.0,1.0,0.1599999999999991,2.0,2.0
1,2013-10-16,51.0,0.0,29.16,10.8,1,0,79.83878472955372,7,54.8,17.8,29.354000000000003,8.76,75.2133875264102,0.03800000000000002,57.4,22.0,29.351999999999997,7.460000000000001,70.12247124632853,0.018999999999999934,0.1900000000000001,3.0,2.0,0.18999999999999934,3.0,3.0
2,2013-10-16,51.0,0.0,29.23,10.7,1,0,73.96703003763615,7,56.4,15.4,29.422000000000004,8.48,67.39811509208407,0.02000000000000002,59.2,18.9,29.422000000000004,7.209999999999999,62.534323031387224,0.00999999999999991,0.1000000000000001,2.0,1.0,0.0999999999999991,2.0,1.0
1,2013-10-17,47.0,0.29,29.12,6.9,1,1,89.24131908300879,13,52.2,15.0,29.314000000000004,8.66,76.95496033358648,0.07200000000000002,56.4,21.0,29.340999999999998,7.25,72.63508897949811,0.04799999999999993,0.3600000000000001,3.0,2.0,0.4799999999999993,4.0,4.0
2,2013-10-17,49.0,0.17,29.2,7.9,1,1,79.67960601360436,10,53.6,13.4,29.384000000000004,8.34,69.87519248832605,0.052000000000000025,58.5,17.7,29.412,7.090000000000001,64.10326424781209,0.026999999999999913,0.2600000000000001,3.0,2.0,0.26999999999999913,3.0,2.0
1,2013-10-18,45.0,0.0,29.18,8.7,0,0,82.5093461275211,11,50.4,13.2,29.226,9.08,81.19207948073134,0.07200000000000002,55.0,18.9,29.317,7.56,74.2030258243872,0.04799999999999993,0.3600000000000001,3.0,2.0,0.4799999999999993,4.0,4.0
2,2013-10-18,46.0,0.0,29.26,8.6,0,0,76.4013304192821,8,51.6,11.2,29.3,9.059999999999999,74.18568665497556,0.052000000000000025,56.8,15.8,29.389,7.45,66.36539766347009,0.026999999999999913,0.2600000000000001,3.0,2.0,0.26999999999999913,3.0,2.0
1,2013-10-19,48.0,0.01,29.1,9.2,1,0,65.50659551519327,12,49.6,11.6,29.140000000000004,9.24,79.48036081537006,0.07400000000000002,53.8,17.8,29.282,8.02,74.54304795549125,0.04899999999999993,0.3700000000000001,4.0,2.0,0.4899999999999993,5.0,4.0
2,2013-10-19,49.0,0.01,29.17,10.4,1,0,60.655385768296945,11,50.6,10.0,29.215999999999998,9.459999999999999,73.06934961854132,0.05400000000000003,55.6,15.1,29.354000000000003,8.0,66.43716304922103,0.027999999999999907,0.27000000000000013,4.0,2.0,0.2799999999999991,4.0,2.0
1,2013-10-20,49.0,0.01,29.07,6.1,1,0,76.67403248521762,25,48.0,13.6,29.125999999999998,8.34,78.7540155880989,0.06200000000000002,52.7,17.5,29.252000000000002,8.239999999999998,75.2614853967016,0.04999999999999993,0.3100000000000001,4.0,1.0,0.49999999999999933,6.0,3.0
2,2013-10-20,53.0,0.02,29.15,8.4,1,0,63.61186782925381,24,49.6,12.0,29.201999999999998,9.2,70.86304401361467,0.04000000000000002,54.6,15.1,29.325,8.459999999999999,66.77802384210904,0.02999999999999991,0.20000000000000012,4.0,1.0,0.2999999999999991,5.0,2.0
1,2013-10-21,44.0,0.0,29.19,11.5,0,0,59.97195683134892,22,46.6,16.6,29.132000000000005,8.48,74.78065000845795,0.06200000000000002,50.7,17.2,29.243000000000002,8.620000000000001,74.99701876743407,0.04999999999999993,0.3100000000000001,3.0,1.0,0.49999999999999933,6.0,3.0
2,2013-10-21,46.0,0.03,29.26,10.8,1,0,57.871921160175596,19,48.6,14.4,29.208000000000006,9.22,67.64402223812257,0.04600000000000003,52.5,14.9,29.314999999999998,8.85,67.52106866510333,0.032999999999999904,0.23000000000000012,4.0,1.0,0.32999999999999907,6.0,2.0
1,2013-10-22,36.0,0.0,29.21,6.1,1,0,81.85604066556904,13,44.4,16.6,29.15,8.32,73.30359432496999,0.004000000000000023,48.3,15.8,29.232,8.49,75.12927732927825,0.03799999999999994,0.02000000000000011,3.0,0.0,0.37999999999999934,6.0,2.0
2,2013-10-22,36.0,0.03,29.28,5.4,1,1,81.85604066556904,10,46.0,14.4,29.224,8.720000000000002,68.0793091685155,0.018000000000000023,49.8,13.9,29.304000000000002,8.53,68.97725082842078,0.034999999999999906,0.09000000000000011,4.0,1.0,0.3499999999999991,7.0,3.0
1,2013-10-23,39.0,0.0,29.24,10.0,0,0,61.77520614966843,14,43.2,17.2,29.162,8.58,69.15676632939946,0.004000000000000023,46.8,15.2,29.194,8.830000000000002,75.1744229050654,0.03799999999999994,0.02000000000000011,3.0,0.0,0.37999999999999934,6.0,2.0
2,2013-10-23,39.0,0.0,29.32,9.2,1,0,61.77520614966843,14,44.6,15.6,29.236,8.84,65.15408431459277,0.018000000000000023,48.1,13.4,29.268,8.95,69.66988548478416,0.034999999999999906,0.09000000000000011,5.0,1.0,0.3499999999999991,8.0,3.0
1,2013-10-24,38.0,0.0,29.45,10.9,0,0,59.13148316791662,13,41.2,17.4,29.232,8.92,67.88174385994412,0.002000000000000022,45.4,14.5,29.185999999999996,9.08,73.68105233765709,0.03799999999999994,0.010000000000000111,2.0,0.0,0.37999999999999934,6.0,2.0
2,2013-10-24,39.0,0.0,29.52,9.9,0,0,56.861486442477386,10,42.6,15.4,29.306,8.739999999999998,64.39530444942885,0.01600000000000002,46.6,12.7,29.260999999999996,9.1,68.73232703398509,0.034999999999999906,0.08000000000000011,4.0,1.0,0.3499999999999991,8.0,3.0
1,2013-10-25,40.0,0.0,29.47,11.7,0,0,57.007692157242815,22,39.4,16.8,29.312,10.040000000000001,63.948475794349164,2.2204460492503132e-17,43.7,15.2,29.219,9.190000000000001,71.35124569122402,0.030999999999999934,1.1102230246251565e-16,1.0,0.0,0.30999999999999933,5.0,1.0
2,2013-10-25,40.0,0.0,29.57,11.3,0,0,57.007692157242815,22,40.0,15.0,29.390000000000004,9.32,63.07446931502665,0.012000000000000021,44.8,13.5,29.296000000000003,9.260000000000002,66.96875666432067,0.025999999999999912,0.06000000000000011,3.0,1.0,0.2599999999999991,7.0,2.0
1,2013-10-26,46.0,0.0,29.22,14.2,0,0,51.236605553981185,18,39.8,16.0,29.318,10.58,62.20140553887562,2.2204460492503132e-17,43.2,16.3,29.225,9.53,68.49102777366679,0.030999999999999934,1.1102230246251565e-16,1.0,0.0,0.30999999999999933,4.0,1.0
2,2013-10-26,47.0,0.0,29.3,13.4,0,0,49.337280435516185,17,40.2,14.6,29.398000000000003,9.84,61.367541170094775,0.006000000000000022,44.4,14.5,29.302999999999997,9.53,64.50578170410867,0.025999999999999912,0.03000000000000011,2.0,1.0,0.2599999999999991,6.0,2.0
1,2013-10-27,42.0,0.0,29.28,6.6,0,0,59.69429189030795,25,41.0,18.4,29.332,10.68,57.7690557838234,2.2204460492503132e-17,42.7,17.5,29.241000000000003,9.5,65.5363250543967,0.0019999999999999333,1.1102230246251565e-16,0.0,0.0,0.019999999999999334,3.0,0.0
2,2013-10-27,44.0,0.0,29.37,6.7,0,0,55.28524336313828,23,41.8,17.2,29.416000000000004,10.1,56.053381709608615,2.2204460492503132e-17,43.9,15.8,29.32,9.41,62.06634543906206,0.008999999999999907,1.1102230246251565e-16,1.0,0.0,0.08999999999999908,5.0,1.0
1,2013-10-28,44.0,0.0,29.54,9.4,0,0,76.21702091519931,18,42.0,19.2,29.391999999999996,10.559999999999999,60.65741873692957,2.2204460492503132e-17,42.6,18.2,29.276999999999997,9.57,64.90709253316452,0.0019999999999999333,1.1102230246251565e-16,0.0,0.0,0.019999999999999334,3.0,0.0
2,2013-10-28,45.0,0.0,29.6,10.3,0,0,76.30942873873944,18,43.0,18.0,29.472,10.32,58.96022622742282,2.2204460492503132e-17,43.8,16.8,29.354000000000003,9.58,62.0571552710078,0.008999999999999907,1.1102230246251565e-16,0.0,0.0,0.08999999999999908,5.0,1.0
1,2013-10-29,50.0,0.0,29.49,7.5,0,0,68.36536838876128,15,44.4,19.6,29.4,9.879999999999999,62.50419578109851,2.2204460492503132e-17,42.8,18.5,29.315999999999995,9.4,65.19296982052131,0.0009999999999999335,1.1102230246251565e-16,0.0,0.0,0.009999999999999334,2.0,0.0
2,2013-10-29,50.0,0.0,29.57,6.6,1,1,65.75242568076895,14,45.2,18.8,29.482,9.66,60.73841407508114,2.2204460492503132e-17,43.9,17.1,29.394,9.200000000000001,62.566859262254994,0.007999999999999908,1.1102230246251565e-16,1.0,1.0,0.07999999999999909,5.0,2.0
1,2013-10-30,53.0,0.55,29.22,7.5,1,1,96.38759213688101,20,47.0,19.2,29.35,9.04,70.38017577702615,0.11000000000000003,43.2,18.0,29.331,9.540000000000001,67.16432578568765,0.05499999999999994,0.5500000000000002,1.0,1.0,0.5499999999999994,2.0,1.0
2,2013-10-30,56.0,1.16,29.29,6.2,1,1,86.39712508647416,17,48.4,17.8,29.426,8.639999999999999,66.61630066092741,0.23200000000000004,44.2,16.4,29.408000000000005,8.98,64.84538498797703,0.12199999999999991,1.1600000000000001,2.0,2.0,1.219999999999999,5.0,3.0
1,2013-10-31,55.0,1.04,28.69,11.5,1,1,103.69837125665558,18,48.8,19.2,29.244,8.5,80.87252891756103,0.31800000000000006,44.3,17.6,29.281,9.540000000000001,71.53696722821832,0.15899999999999995,1.5900000000000003,2.0,2.0,1.5899999999999994,3.0,2.0
2,2013-10-31,56.0,2.03,28.77,11.4,1,1,100.0,18,50.2,18.0,29.32,8.24,76.74884457382416,0.6379999999999999,45.2,16.3,29.359,9.040000000000001,69.05819287195946,0.3219999999999999,3.1899999999999995,3.0,3.0,3.219999999999999,5.0,4.0
1,2014-05-01,46.0,0.09,29.02,13.4,1,1,73.46836204812732,7,49.6,15.6,29.192,9.86,83.6273429491249,0.3360000000000001,45.3,17.0,29.262,10.27,70.69819936647414,0.16799999999999995,1.6800000000000004,3.0,3.0,1.6799999999999995,3.0,3.0
2,2014-05-01,47.0,0.09,29.1,14.0,1,0,82.64991320472747,7,50.8,14.8,29.266000000000002,9.7,82.221778542142,0.6559999999999999,46.3,16.0,29.341,9.9,69.1375801258753,0.3279999999999999,3.2799999999999994,4.0,3.0,3.279999999999999,5.0,3.0
1,2014-05-02,50.0,0.0,29.03,11.5,0,0,65.75242568076895,7,50.8,13.4,29.089999999999996,10.280000000000001,81.53442390223884,0.3360000000000001,46.4,16.3,29.241000000000003,10.419999999999998,71.0959213195842,0.16799999999999995,1.6800000000000004,3.0,3.0,1.6799999999999995,3.0,3.0
2,2014-05-02,63.5,0.04,29.1,11.9,1,0,47.13455328616175,33,54.5,17.8,29.165999999999997,10.02,76.38680345162648,0.6639999999999999,48.75,17.9,29.319,10.17,67.67351483952464,0.3319999999999999,3.3199999999999994,5.0,3.0,3.319999999999999,5.0,3.0
1,2014-05-03,57.0,0.0,29.07,14.7,0,0,47.03937528501444,21,52.2,14.6,29.006,11.72,77.26922528148945,0.3360000000000001,48.3,17.1,29.203000000000003,10.8,69.88671053129399,0.16799999999999995,1.6800000000000004,3.0,3.0,1.6799999999999995,3.0,3.0
2,2014-05-03,59.0,0.0,29.13,14.1,0,0,47.35154704688062,19,56.3,18.8,29.078000000000003,11.52,72.7066277248488,0.6639999999999999,50.75,18.8,29.28,10.59,66.72252089996496,0.3319999999999999,3.3199999999999994,4.0,2.0,3.319999999999999,5.0,3.0
1,2014-05-04,51.0,0.0,29.31,10.0,0,0,42.48856977893585,14,51.8,13.4,29.024,12.22,66.48942080990042,0.22600000000000006,49.4,16.3,29.187,10.629999999999999,68.43479829346329,0.16799999999999995,1.1300000000000003,2.0,2.0,1.6799999999999995,3.0,3.0
2,2014-05-04,54.0,0.0,29.37,11.1,0,0,41.273760980263006,14,55.9,18.2,29.094,12.5,63.681954903606574,0.43199999999999983,52.15,18.0,29.259999999999998,10.569999999999999,65.14912778226699,0.3319999999999999,2.1599999999999993,3.0,1.0,3.319999999999999,5.0,3.0
1,2014-05-05,49.0,0.05,29.26,13.1,1,0,56.01787571301811,12,50.6,12.2,29.137999999999998,12.540000000000001,56.95332170117293,0.028000000000000046,49.7,15.7,29.191000000000003,10.52,68.91292530936697,0.17299999999999993,0.14000000000000024,2.0,1.0,1.7299999999999993,4.0,3.0
2,2014-05-05,52.0,0.01,29.31,13.8,1,0,54.263976999396604,14,55.1,17.4,29.201999999999998,12.979999999999999,54.53475030348589,0.027999999999999997,52.65,17.7,29.261000000000003,10.610000000000001,65.64179743865502,0.3329999999999999,0.13999999999999999,3.0,0.0,3.329999999999999,6.0,3.0
1,2014-05-06,52.0,0.0,29.21,13.7,0,0,50.11513290605555,22,51.8,15.2,29.176,12.599999999999998,52.28267587275858,0.010000000000000045,50.7,15.4,29.183999999999997,11.23,67.95500941094174,0.17299999999999993,0.050000000000000225,1.0,0.0,1.7299999999999993,4.0,3.0
2,2014-05-06,54.0,0.0,29.26,13.7,0,0,54.557575010333494,18,56.5,19.6,29.234,12.919999999999998,48.916282664607095,0.01,53.65,17.2,29.25,11.309999999999999,65.56903060337456,0.3329999999999999,0.05,2.0,0.0,3.329999999999999,6.0,3.0
1,2014-05-07,63.0,0.0,29.1,8.9,0,0,46.16026705317255,30,54.4,19.8,29.189999999999998,12.080000000000002,48.36424414723929,0.010000000000000045,52.6,16.6,29.139999999999997,11.18,64.94933402473906,0.17299999999999993,0.050000000000000225,1.0,0.0,1.7299999999999993,4.0,3.0
2,2014-05-07,66.0,0.0,29.15,9.3,1,0,50.29229115862627,28,57.0,18.6,29.244,12.4,49.5478302391,0.002,55.75,18.2,29.205000000000002,11.21,62.967316845363236,0.3329999999999999,0.01,2.0,0.0,3.329999999999999,7.0,3.0
1,2014-05-08,70.0,0.1,29.08,14.2,1,0,58.9352047117653,38,57.0,23.2,29.192,11.98,50.74341003258947,0.030000000000000047,54.6,18.9,29.099,11.85,64.00631765703946,0.18299999999999994,0.15000000000000024,2.0,0.0,1.8299999999999994,5.0,3.0
2,2014-05-08,81.0,0.0,29.15,14.3,0,0,45.50714115078846,25,61.4,19.8,29.248,12.440000000000001,49.17894905988156,0.002,58.85,19.3,29.163,11.98,60.94278839236519,0.3329999999999999,0.01,2.0,0.0,3.329999999999999,6.0,2.0
1,2014-05-09,64.0,1.03,29.03,16.0,1,1,64.97381909913064,19,59.6,24.2,29.136000000000003,13.180000000000001,55.24045989662843,0.23600000000000004,55.7,18.8,29.080000000000002,12.7,60.86494035326443,0.23099999999999996,1.1800000000000002,3.0,1.0,2.3099999999999996,5.0,3.0
2,2014-05-09,67.0,1.43,29.1,15.3,1,1,67.74970265494606,19,64.0,20.8,29.194,13.280000000000001,54.47413739481817,0.288,59.95,19.5,29.144,12.89,59.078046149212376,0.3599999999999999,1.44,3.0,1.0,3.5999999999999988,6.0,2.0
1,2014-05-10,62.0,0.0,29.19,6.9,0,0,47.81594672124952,30,62.2,27.8,29.122000000000003,11.94,53.6000740982747,0.22600000000000006,56.4,20.0,29.130000000000003,12.239999999999998,55.27669789972382,0.12699999999999995,1.1300000000000003,2.0,1.0,1.2699999999999994,4.0,2.0
2,2014-05-10,65.0,0.0,29.26,6.8,0,0,46.4705525525435,25,66.6,23.0,29.183999999999997,11.879999999999999,52.91545250544756,0.286,60.85,20.2,29.193,12.43,53.72510140446673,0.1569999999999999,1.43,2.0,1.0,1.569999999999999,5.0,1.0
1,2014-05-11,67.0,0.12,29.19,8.9,0,0,60.72752109564434,29,65.2,29.2,29.118000000000002,10.98,55.722551736192464,0.2500000000000001,58.5,22.2,29.147000000000002,11.790000000000001,54.002613804475516,0.12999999999999995,1.2500000000000004,2.0,1.0,1.2999999999999994,3.0,1.0
2,2014-05-11,74.0,0.41,29.26,10.1,0,0,51.47113160447879,22,70.6,23.8,29.184000000000005,11.16,52.298163824276614,0.368,63.55,21.7,29.208999999999996,12.040000000000001,50.607223244441855,0.1889999999999999,1.8399999999999999,2.0,1.0,1.8899999999999988,4.0,1.0
1,2014-05-12,74.0,2.09,29.13,12.0,1,1,70.97355316986994,20,67.4,27.2,29.124000000000002,11.6,60.68520895953195,0.668,60.9,23.5,29.157,11.84,54.524726553385634,0.3389999999999999,3.3400000000000003,3.0,2.0,3.3899999999999992,4.0,2.0
2,2014-05-12,76.0,0.03,29.2,12.5,1,1,73.68660279143874,21,72.6,22.4,29.194,11.8,56.97702615083911,0.374,64.8,20.5,29.219,12.1,53.26242819496956,0.1879999999999999,1.8699999999999999,2.0,2.0,1.879999999999999,4.0,2.0
1,2014-05-13,60.0,0.12,29.29,12.3,1,1,77.63666850272651,15,65.4,22.6,29.165999999999997,11.22,64.42550171772419,0.672,61.2,22.9,29.178999999999995,11.6,57.584455875156834,0.3509999999999999,3.3600000000000003,3.0,3.0,3.5099999999999993,5.0,3.0
2,2014-05-13,62.0,0.14,29.35,10.8,1,0,77.8056216717131,16,68.8,20.6,29.233999999999998,11.1,63.43672225502404,0.40199999999999997,65.1,20.2,29.241000000000003,11.77,56.3078356574528,0.2019999999999999,2.01,3.0,2.0,2.019999999999999,5.0,2.0
1,2014-05-14,50.0,0.02,29.36,12.0,1,1,65.75242568076895,12,62.6,21.2,29.232,10.42,64.58122303405185,0.4700000000000001,61.1,22.7,29.183999999999997,11.8,59.91084146534015,0.3529999999999999,2.3500000000000005,3.0,3.0,3.5299999999999994,6.0,4.0
2,2014-05-14,51.0,0.06,29.41,12.5,1,1,68.4803180781121,13,65.6,19.4,29.296000000000003,10.540000000000001,63.582845339657254,0.128,64.8,20.1,29.245000000000005,11.91,59.02849136723771,0.2079999999999999,0.64,3.0,2.0,2.079999999999999,6.0,3.0
1,2014-05-15,48.0,0.19,29.26,13.6,1,0,60.519915875866644,15,59.8,18.2,29.246,11.760000000000002,67.12201686497528,0.5080000000000001,61.0,23.0,29.183999999999997,11.85,60.36104548162499,0.36699999999999994,2.5400000000000005,4.0,3.0,3.6699999999999995,6.0,4.0
