station,date,tavg,preciptotal,sealevel,resultspeed,resultdir,humidity,trange
1,2010-05-15,52.0,0.0,30.26,4.1,4,68.594699094363,18
2,2010-05-15,55.0,0.0,30.25,4.0,5,59.1273266011467,16
1,2010-05-16,54.0,0.0,30.18,9.7,5,66.23707095046817,25
2,2010-05-16,56.0,0.0,30.17,11.1,5,61.5869532980018,20
1,2010-05-17,54.0,0.01,30.04,9.6,3,63.738559762892656,8
2,2010-05-17,56.0,0.11,30.03,7.9,3,61.5869532980018,8
1,2010-05-18,56.0,0.0,29.99,9.1,3,54.84885958603458,19
2,2010-05-18,56.0,0.0,29.98,9.6,2,57.01856826160303,13
1,2010-05-19,59.0,0.0,30.02,5.7,4,47.35154704688062,30
2,2010-05-19,60.0,0.0,30.02,6.4,4,45.691135780344744,27
1,2010-05-20,61.0,0.05,30.02,6.8,13,64.60920574472077,27
2,2010-05-20,62.0,0.09,30.02,6.3,12,62.362634612270064,21
1,2010-05-21,65.0,0.21,29.88,4.6,10,78.05567169406697,17
2,2010-05-21,64.0,0.4,29.87,5.0,12,80.83122457253185,16
1,2010-05-22,66.0,0.0,29.94,3.4,12,78.13813236389119,16
2,2010-05-22,65.0,0.01,29.94,2.7,9,80.90464580213975,14
1,2010-05-23,76.0,0.0,29.97,9.8,18,71.1773724290501,27
2,2010-05-23,77.0,0.0,29.96,9.7,18,66.49695902904085,24
1,2010-05-24,81.0,0.0,30.03,6.6,14,62.49310523138112,21
2,2010-05-24,82.0,0.0,30.01,6.3,13,58.43191052377349,18
1,2010-05-25,79.0,0.0,30.04,5.1,13,56.02762595228115,19
2,2010-05-25,79.0,0.0,30.02,6.4,12,54.07945083337518,16
1,2010-05-26,77.0,0.05,30.0,3.1,3,61.99943468829765,21
2,2010-05-26,78.0,0.05,29.98,3.2,2,57.904610033841074,15
1,2010-05-27,69.0,0.0,30.03,10.4,3,50.738265153460794,16
2,2010-05-27,70.0,0.0,30.0,12.7,2,49.03183822053935,14
1,2010-05-28,68.0,0.0,30.01,7.8,3,52.51165450423614,22
2,2010-05-28,68.0,0.0,29.99,10.0,2,50.59013056579321,17
1,2010-05-29,73.0,0.0,29.95,5.0,5,57.23349208270923,27
2,2010-05-29,73.0,0.0,29.93,4.5,7,57.23349208270923,22
1,2010-05-30,76.0,0.0,29.88,4.6,18,55.61666948175095,30
2,2010-05-30,78.0,0.05,29.86,4.5,17,52.04812676685039,27
1,2010-05-31,74.0,0.26,29.86,0.6,24,70.97355316986994,15
2,2010-05-31,75.0,1.57,29.85,1.6,19,71.07571072806151,19
1,2010-06-01,74.0,0.0,29.84,5.1,19,66.15348672574332,22
2,2010-06-01,75.0,0.0,29.83,4.4,17,66.2685023428559,19
1,2010-06-02,67.0,1.02,29.71,3.6,34,81.05028259078404,20
2,2010-06-02,68.0,1.3,29.69,2.8,32,78.30173731848878,18
1,2010-06-03,64.0,0.0,29.81,6.7,4,51.92558586113648,15
2,2010-06-03,65.0,0.0,29.79,6.1,4,50.14258417997887,13
1,2010-06-04,70.0,0.0,29.73,7.8,22,70.55990715762363,26
2,2010-06-04,72.0,0.05,29.71,6.8,21,63.61027648899768,23
1,2010-06-05,70.0,0.15,29.66,5.0,23,84.15546440258545,19
2,2010-06-05,70.0,0.51,29.65,3.8,24,78.46360638255358,19
1,2010-06-06,66.0,0.05,29.84,9.2,32,67.63664253243361,21
2,2010-06-06,67.0,0.05,29.83,8.3,33,62.99339197054547,17
1,2010-06-07,62.0,0.0,30.05,6.4,8,62.362634612270064,16
2,2010-06-07,63.0,0.0,30.04,6.5,7,57.99076426658185,13
1,2010-06-08,63.0,0.45,29.97,8.8,13,80.75739772075792,9
2,2010-06-08,63.0,0.33,29.96,7.8,13,80.75739772075792,8
1,2010-06-09,74.0,0.0,29.84,10.2,28,53.3747251412142,18
2,2010-06-09,75.0,0.0,29.82,10.0,27,49.775277119899386,16
1,2010-06-10,68.0,0.0,29.96,4.8,7,60.85718486364794,19
2,2010-06-10,68.0,0.0,29.94,5.3,8,60.85718486364794,15
1,2010-06-11,77.0,0.02,29.89,8.8,19,71.27854110531861,25
2,2010-06-11,76.0,0.41,29.88,8.6,19,73.68660279143874,24
1,2010-06-12,70.0,0.34,29.96,3.9,4,78.46360638255358,15
2,2010-06-12,70.0,0.12,29.94,2.2,2,78.46360638255358,15
1,2010-06-13,67.0,0.25,29.98,3.5,9,83.97006342232707,9
2,2010-06-13,67.0,0.25,29.97,3.6,7,81.05028259078404,12
1,2010-06-14,65.0,0.05,29.94,6.2,4,86.87834727482601,10
2,2010-06-14,67.0,0.01,29.92,5.5,5,81.05028259078404,11
1,2010-06-15,70.0,0.59,29.89,2.2,19,87.1350240123233,19
2,2010-06-15,70.0,0.88,29.88,3.2,20,84.15546440258545,18
1,2010-06-16,73.0,0.0,29.98,5.9,28,66.03794268369873,19
2,2010-06-16,76.0,0.0,29.97,6.1,27,57.63777364205565,21
1,2010-06-17,74.0,0.0,30.01,5.8,14,66.15348672574332,20
2,2010-06-17,76.0,0.0,30.0,4.4,14,59.72319979400966,17
1,2010-06-18,79.0,0.87,29.92,6.8,21,64.45122207118804,23
2,2010-06-18,79.0,0.66,29.91,6.2,22,64.45122207118804,25
1,2010-06-19,76.0,0.0,29.94,9.8,28,59.72319979400966,19
2,2010-06-19,76.0,0.0,29.92,10.1,27,57.63777364205565,20
1,2010-06-20,73.0,0.05,30.04,3.8,8,66.03794268369873,17
2,2010-06-20,74.0,0.05,30.02,4.4,8,61.62357940507553,13
1,2010-06-21,76.0,0.22,29.97,5.6,16,71.1773724290501,18
2,2010-06-21,77.0,0.4,29.96,4.4,17,68.85131182953751,17
1,2010-06-22,77.0,0.0,29.98,5.9,23,73.78055835142726,16
2,2010-06-22,78.0,0.0,29.97,6.7,22,71.37921957347292,16
1,2010-06-23,78.0,0.87,29.89,10.2,22,76.44504169240159,18
2,2010-06-23,77.0,1.23,29.89,9.3,22,76.35931535226167,20
1,2010-06-24,75.0,0.0,30.03,5.4,32,59.593225297204334,19
2,2010-06-24,73.0,0.0,30.01,2.3,36,61.497214552500836,16
1,2010-06-25,73.0,0.0,30.0,6.4,20,68.41691426823859,22
2,2010-06-25,75.0,0.0,29.99,6.5,20,61.74940279437605,18
1,2010-06-26,78.0,0.85,29.83,1.0,11,66.61040543490469,18
2,2010-06-26,78.0,0.7,29.81,2.3,16,64.33267984899061,20
1,2010-06-27,79.0,0.54,29.62,7.4,24,73.96706755032609,13
2,2010-06-27,80.0,0.88,29.6,8.5,24,69.17177159414872,15
1,2010-06-28,73.0,0.0,29.76,9.4,31,61.497214552500836,19
2,2010-06-28,74.0,0.0,29.74,9.1,31,59.462710501950724,17
1,2010-06-29,67.0,0.0,30.09,6.2,4,60.72752109564434,16
2,2010-06-29,68.0,0.0,30.07,6.7,6,56.54882032643535,11
1,2010-06-30,66.0,0.0,30.25,3.7,4,56.27110197801161,19
2,2010-06-30,67.0,0.0,30.23,3.9,5,54.354917050774056,19
1,2010-07-01,66.0,0.0,30.33,5.0,9,52.219696417286954,22
2,2010-07-01,68.0,0.0,30.31,6.2,10,46.93228539544503,19
1,2010-07-02,71.0,0.0,30.2,7.9,19,52.9455799128056,24
2,2010-07-02,73.0,0.0,30.19,7.5,18,44.28716078510459,21
1,2010-07-03,74.0,0.0,30.04,8.5,20,53.3747251412142,27
2,2010-07-03,76.0,0.0,30.02,8.1,20,46.4176905261899,23
1,2010-07-04,80.0,0.0,29.91,10.2,22,62.370480849121655,23
2,2010-07-04,82.0,0.03,29.9,10.2,22,56.43384645608207,20
1,2010-07-05,85.0,0.0,29.9,15.0,20,49.46567165934173,13
2,2010-07-05,85.0,0.0,29.88,13.0,20,47.76002527741501,11
1,2010-07-06,82.0,0.37,29.96,8.4,22,64.80371344799588,17
2,2010-07-06,83.0,0.04,29.95,9.0,23,60.6180759215565,16
1,2010-07-07,82.0,0.2,30.03,3.5,23,67.05903990513573,22
2,2010-07-07,83.0,0.05,30.01,4.8,24,62.73678159623106,22
1,2010-07-08,81.0,0.16,29.99,2.7,32,69.27758930469994,15
2,2010-07-08,81.0,0.15,29.97,0.5,34,66.9476486991263,13
1,2010-07-09,79.0,0.05,29.98,6.3,36,50.36098121213036,18
2,2010-07-09,80.0,0.05,29.96,4.9,2,48.73512888188209,15
1,2010-07-10,79.0,0.0,29.95,6.3,28,54.07945083337518,20
2,2010-07-10,79.0,0.01,29.93,4.1,27,50.36098121213036,20
1,2010-07-11,76.0,0.79,29.81,5.6,23,64.09401267655079,19
2,2010-07-11,76.0,0.77,29.79,6.4,21,61.87468709772934,18
1,2010-07-12,75.0,0.05,29.76,1.7,35,71.07571072806151,19
2,2010-07-12,75.0,0.01,29.74,1.1,4,68.63513909818117,19
1,2010-07-13,77.0,0.17,29.87,5.4,10,66.49695902904085,14
2,2010-07-13,78.0,0.02,29.85,6.2,9,62.123647934918836,13
1,2010-07-14,80.0,0.0,29.96,9.2,17,74.05962679431985,20
2,2010-07-14,82.0,0.0,29.94,8.6,18,64.80371344799588,19
1,2010-07-15,81.0,0.01,29.91,7.0,27,66.9476486991263,19
2,2010-07-15,83.0,0.0,29.89,7.9,25,62.73678159623106,19
1,2010-07-16,79.0,0.0,29.95,7.4,25,56.02762595228115,23
2,2010-07-16,79.0,0.0,29.93,6.6,25,52.19109419072684,22
1,2010-07-17,82.0,0.0,29.89,5.6,28,52.61694111508524,22
2,2010-07-17,82.0,0.0,29.87,1.4,26,54.49604177970393,21
1,2010-07-18,82.0,0.01,29.82,7.0,25,64.80371344799588,20
2,2010-07-18,83.0,0.29,29.8,7.1,24,62.73678159623106,17
1,2010-07-19,77.0,0.01,29.89,2.3,24,68.85131182953751,15
2,2010-07-19,78.0,0.05,29.87,3.4,23,66.61040543490469,12
1,2010-07-20,77.0,0.05,29.92,5.4,23,73.78055835142726,18
2,2010-07-20,77.0,0.0,29.9,7.0,23,68.85131182953751,16
1,2010-07-21,82.0,0.0,30.0,4.7,31,56.43384645608207,19
2,2010-07-21,82.0,0.0,29.98,1.8,30,58.43191052377349,17
1,2010-07-22,80.0,0.01,29.89,10.8,20,74.05962679431985,21
2,2010-07-22,81.0,0.02,29.88,8.2,20,69.27758930469994,18
1,2010-07-23,82.0,2.79,29.85,11.2,24,69.38291043062716,24
2,2010-07-23,83.0,3.15,29.83,9.6,24,67.16992386077122,24
1,2010-07-24,78.0,3.64,29.86,2.6,28,79.09417564153422,18
2,2010-07-24,78.0,4.73,29.84,2.9,23,76.44504169240159,18
1,2010-07-25,74.0,0.0,30.06,8.7,2,59.462710501950724,15
2,2010-07-25,75.0,0.52,30.03,9.2,2,59.593225297204334,13
1,2010-07-26,73.0,0.0,30.09,4.5,12,68.41691426823859,23
2,2010-07-26,74.0,0.0,30.07,4.8,12,66.15348672574332,20
1,2010-07-27,78.0,0.0,30.01,5.6,21,68.9586355825529,20
2,2010-07-27,80.0,0.0,29.99,6.0,21,62.370480849121655,17
1,2010-07-28,81.0,0.0,29.94,6.8,28,71.67834165799995,15
2,2010-07-28,84.0,0.0,29.92,5.2,25,65.03611993661221,14
1,2010-07-29,75.0,0.0,30.07,6.0,5,55.478623420120435,15
2,2010-07-29,75.0,0.0,30.05,6.1,6,57.503552015891614,12
1,2010-07-30,75.0,0.05,29.98,5.5,17,59.593225297204334,11
2,2010-07-30,75.0,0.05,29.97,5.1,16,57.503552015891614,8
1,2010-07-31,73.0,0.68,29.86,3.6,13,73.4018982652604,15
2,2010-07-31,72.0,0.6,29.84,3.1,14,73.30604125769314,13
1,2010-08-01,76.0,0.0,29.94,2.4,13,68.74348058795903,21
2,2010-08-01,75.0,0.0,29.93,2.2,11,68.63513909818117,18
1,2010-08-02,76.0,0.05,29.96,6.3,21,73.68660279143874,17
2,2010-08-02,77.0,0.08,29.94,5.4,21,68.85131182953751,14
1,2010-08-03,76.0,0.28,29.91,2.6,21,84.51705945714214,20
2,2010-08-03,76.0,1.6,29.89,2.3,20,81.68629461671306,22
1,2010-08-04,77.0,0.48,29.85,4.1,27,84.57615992432424,12
2,2010-08-04,76.0,0.57,29.83,3.6,26,84.51705945714214,10
1,2010-08-05,76.0,0.0,29.84,10.6,29,61.87468709772934,15
2,2010-08-05,76.0,0.0,29.82,9.5,29,61.87468709772934,16
1,2010-08-06,73.0,0.0,29.93,6.3,29,61.497214552500836,18
2,2010-08-06,73.0,0.0,29.91,5.9,29,59.331653227294,18
1,2010-08-07,73.0,0.0,29.92,7.6,23,73.4018982652604,21
2,2010-08-07,75.0,0.0,29.91,7.1,23,66.2685023428559,18
1,2010-08-08,78.0,0.08,29.86,9.3,22,68.9586355825529,18
2,2010-08-08,79.0,0.05,29.85,8.6,21,64.45122207118804,16
1,2010-08-09,80.0,0.15,29.9,4.1,24,74.05962679431985,16
2,2010-08-09,82.0,0.05,29.88,4.4,24,64.80371344799588,14
1,2010-08-10,82.0,0.0,29.93,4.4,7,69.38291043062716,14
2,2010-08-10,83.0,0.0,29.91,5.5,8,67.16992386077122,11
1,2010-08-11,83.0,0.0,29.84,4.2,28,64.92017381006355,15
2,2010-08-11,84.0,0.0,29.82,5.2,27,60.74380642126103,13
1,2010-08-12,83.0,0.0,29.83,3.3,10,64.92017381006355,18
2,2010-08-12,82.0,0.0,29.81,3.3,8,64.80371344799588,14
1,2010-08-13,83.0,0.25,29.78,7.2,18,64.92017381006355,19
2,2010-08-13,83.0,0.66,29.76,7.4,17,64.92017381006355,21
1,2010-08-14,80.0,0.05,29.82,3.6,25,69.17177159414872,16
2,2010-08-14,80.0,0.05,29.8,2.8,22,66.83574763380231,16
1,2010-08-15,75.0,0.0,29.9,8.1,29,63.97388267125127,17
2,2010-08-15,76.0,0.0,29.88,8.5,29,61.87468709772934,17
1,2010-08-16,72.0,0.0,30.01,8.6,28,53.08915754692025,17
2,2010-08-16,72.0,0.0,30.0,9.3,27,53.08915754692025,16
1,2010-08-17,72.0,0.03,30.07,4.5,30,59.200051291818134,15
2,2010-08-17,72.0,0.03,30.05,3.8,28,59.200051291818134,14
1,2010-08-18,74.0,0.05,30.02,1.5,20,63.85321833711421,21
2,2010-08-18,74.0,0.04,30.0,1.2,18,61.62357940507553,19
1,2010-08-19,77.0,0.0,29.91,4.6,21,66.49695902904085,22
2,2010-08-19,78.0,0.0,29.89,4.6,21,59.98153661250495,18
1,2010-08-20,82.0,0.03,29.81,10.5,19,62.61520469875998,21
2,2010-08-20,84.0,0.05,29.8,10.0,19,54.7711924645934,18
1,2010-08-21,79.0,0.45,29.83,2.6,33,71.47941063428179,15
2,2010-08-21,79.0,0.59,29.81,2.6,35,69.06545459318414,15
1,2010-08-22,75.0,0.0,30.05,7.9,3,68.63513909818117,13
2,2010-08-22,74.0,0.0,30.02,9.4,2,70.97355316986994,12
1,2010-08-23,73.0,0.0,30.06,6.0,4,70.87089690607739,15
2,2010-08-23,73.0,0.0,30.04,6.9,7,70.87089690607739,11
1,2010-08-24,74.0,0.05,30.02,1.2,4,66.15348672574332,20
2,2010-08-24,75.0,0.05,30.0,2.4,8,61.74940279437605,13
1,2010-08-25,70.0,0.0,30.08,9.8,32,50.88587779810227,18
2,2010-08-25,71.0,0.0,30.06,9.4,33,47.38959457661924,16
1,2010-08-26,69.0,0.0,30.16,0.8,6,54.63909044432471,20
2,2010-08-26,70.0,0.0,30.15,1.9,14,52.80147113979146,16
1,2010-08-27,73.0,0.0,30.11,8.6,21,55.200930061577466,27
2,2010-08-27,72.0,0.0,30.1,5.8,21,51.17954175873011,22
1,2010-08-28,77.0,0.0,30.08,10.5,19,44.900770789359726,23
2,2010-08-28,76.0,0.0,30.06,7.6,18,40.05229182481989,22
1,2010-08-29,83.0,0.0,30.1,10.6,19,56.568209038240894,23
2,2010-08-29,83.0,0.0,30.08,7.6,19,50.93870964119789,21
1,2010-08-30,81.0,0.0,30.13,14.1,19,62.49310523138112,14
2,2010-08-30,81.0,0.0,30.12,10.2,19,58.300877006286115,15
1,2010-08-31,84.0,0.0,30.01,14.7,20,58.69240620448946,18
2,2010-08-31,84.0,0.0,30.0,12.0,20,56.702052433516606,17
1,2010-09-01,76.0,0.17,29.91,6.2,23,76.27314774778017,10
2,2010-09-01,76.0,0.14,29.9,5.8,22,71.1773724290501,9
1,2010-09-02,74.0,1.55,29.81,5.6,21,81.5476393293729,18
2,2010-09-02,75.0,0.92,29.8,7.0,21,76.18653608667044,17
1,2010-09-03,63.0,0.05,29.82,15.3,28,67.29421903239448,14
2,2010-09-03,65.0,0.0,29.81,15.7,28,60.46651653500821,15
1,2010-09-04,60.0,0.05,29.96,11.3,29,55.42454757441549,17
2,2010-09-04,60.0,0.05,29.95,11.3,30,53.34300175842913,16
1,2010-09-05,63.0,0.05,29.95,7.9,20,62.489911541258955,27
2,2010-09-05,65.0,0.05,29.95,7.2,20,54.06855673054477,25
1,2010-09-06,74.0,0.05,29.83,14.2,20,46.1142280448166,16
2,2010-09-06,76.0,0.0,29.83,13.8,20,40.05229182481989,16
1,2010-09-07,68.0,0.0,29.9,17.4,25,50.59013056579321,19
2,2010-09-07,70.0,0.05,29.89,16.2,25,43.822199977416545,19
1,2010-09-08,61.0,0.0,30.09,3.9,32,62.234789710613825,20
2,2010-09-08,62.0,0.0,30.08,3.7,34,57.853595808149635,18
1,2010-09-09,59.0,0.0,30.09,5.7,3,69.37971185941562,17
2,2010-09-09,61.0,0.0,30.08,5.2,4,64.60920574472077,15
1,2010-09-10,64.0,0.0,29.98,8.3,9,62.61662312402425,17
2,2010-09-10,66.0,0.0,29.96,9.9,10,56.27110197801161,13
1,2010-09-11,67.0,0.24,29.87,1.9,24,65.33342986387333,17
2,2010-09-11,67.0,0.16,29.86,1.6,24,62.99339197054547,16
1,2010-09-12,69.0,0.0,30.0,7.5,26,52.65682980666182,29
2,2010-09-12,68.0,0.0,29.99,7.9,25,52.51165450423614,30
1,2010-09-13,70.0,0.0,30.01,4.9,31,49.03183822053935,25
2,2010-09-13,72.0,0.0,29.99,1.0,26,51.17954175873011,21
1,2010-09-14,66.0,0.0,30.1,3.8,5,54.212011086396494,23
2,2010-09-14,68.0,0.0,30.08,4.6,7,48.73092155991871,19
1,2010-09-15,67.0,0.05,30.01,7.6,12,62.99339197054547,16
2,2010-09-15,68.0,0.04,30.0,7.4,12,56.54882032643535,14
1,2010-09-16,61.0,0.16,29.88,6.6,33,83.58971799889771,16
2,2010-09-16,64.0,0.03,29.87,7.4,33,72.52156515439835,13
1,2010-09-17,62.0,0.0,30.07,3.8,19,64.73130403319603,25
2,2010-09-17,63.0,0.0,30.06,3.9,19,60.203259900373716,23
1,2010-09-18,62.0,0.35,30.13,3.9,3,77.8056216717131,7
2,2010-09-18,63.0,0.22,30.12,2.0,3,75.11151657294913,6
1,2010-09-19,61.0,0.05,30.18,7.1,4,64.60920574472077,12
2,2010-09-19,62.0,0.01,30.17,7.4,4,60.070781031255784,12
1,2010-09-20,69.0,0.05,30.04,4.5,12,73.01556312174712,13
2,2010-09-20,70.0,0.05,30.02,5.4,12,70.55990715762363,14
1,2010-09-21,78.0,0.05,29.87,10.8,22,62.123647934918836,20
2,2010-09-21,78.0,0.03,29.86,9.2,22,57.904610033841074,22
1,2010-09-22,69.0,0.0,30.02,2.8,6,75.65738210974907,11
2,2010-09-22,70.0,0.0,30.01,1.8,8,73.11287661442077,11
1,2010-09-23,77.0,0.0,29.88,16.6,20,59.85263617264551,24
2,2010-09-23,78.0,0.0,29.87,14.5,21,55.89116901040809,24
1,2010-09-24,68.0,0.26,29.88,15.6,25,60.85718486364794,24
2,2010-09-24,68.0,0.2,29.87,14.8,25,58.6681533097432,22
1,2010-09-25,56.0,0.0,30.11,6.8,36,61.5869532980018,8
2,2010-09-25,56.0,0.05,30.1,7.4,36,61.5869532980018,8
1,2010-09-26,55.0,0.05,30.13,9.5,2,68.93446223129908,10
2,2010-09-26,56.0,0.05,30.12,11.2,2,63.99019384935577,8
1,2010-09-27,57.0,0.0,29.95,1.4,2,64.11514175131302,17
2,2010-09-27,56.0,0.01,29.95,0.6,7,69.0466006005962,14
1,2010-09-28,59.0,0.0,29.8,2.5,2,59.66991325554808,25
2,2010-09-28,58.0,0.0,29.79,2.1,6,59.53513888738432,24
1,2010-09-29,64.0,0.0,29.81,5.4,22,55.99116062352123,23
2,2010-09-29,63.0,0.0,29.81,5.1,21,51.77772002333556,26
1,2010-09-30,63.0,0.0,29.93,8.3,36,60.203259900373716,22
2,2010-09-30,64.0,0.0,29.91,8.3,1,58.12736627587315,22
1,2010-10-01,61.0,0.08,30.04,4.2,29,53.489222585624475,25
2,2010-10-01,62.0,0.02,30.04,3.9,28,49.69030155876044,25
1,2010-10-02,51.0,0.26,30.18,15.2,36,68.4803180781121,12
2,2010-10-02,51.0,0.25,30.16,17.5,36,71.17693908994062,9
1,2010-10-03,49.0,0.08,30.36,10.3,1,68.24984678925915,14
2,2010-10-03,50.0,0.01,30.35,9.7,36,63.2282577927222,14
1,2010-10-04,49.0,0.0,30.38,2.4,2,68.24984678925915,22
2,2010-10-04,50.0,0.0,30.38,2.0,3,65.75242568076895,18
1,2010-10-05,54.0,0.0,30.33,1.3,32,54.557575010333494,29
2,2010-10-05,53.0,0.0,30.34,0.7,36,54.411066100116514,26
1,2010-10-06,62.0,0.0,30.07,7.0,28,51.629312036145016,32
2,2010-10-06,62.0,0.0,30.08,6.7,27,49.69030155876044,33
1,2010-10-07,63.0,0.0,30.08,5.8,30,41.08863264414455,27
2,2010-10-07,63.0,0.0,30.08,2.9,31,42.72145823099274,27
1,2010-10-08,64.0,0.0,30.03,7.0,24,41.24836187511692,31
2,2010-10-08,64.0,0.0,30.03,7.0,24,36.67790311391222,30
1,2010-10-09,71.0,0.0,29.98,2.5,24,51.032969620861465,31
2,2010-10-09,72.0,0.0,29.97,3.9,24,44.13262654104418,31
1,2010-10-10,71.0,0.0,29.89,4.0,25,47.38959457661924,27
2,2010-10-10,72.0,0.0,29.88,3.7,25,45.80888033633123,25
1,2010-10-11,68.0,0.0,29.83,2.2,3,56.54882032643535,28
2,2010-10-11,69.0,0.0,29.82,1.5,34,56.686850696229826,24
1,2010-10-12,64.0,0.0,29.92,3.3,6,69.92407087163488,24
2,2010-10-12,65.0,0.0,29.91,3.1,6,67.52304382783947,22
1,2010-10-13,57.0,0.1,30.06,7.2,35,66.59451366754283,19
2,2010-10-13,56.0,0.26,30.05,7.3,36,74.45268533078975,15
1,2010-10-14,55.0,0.0,29.96,7.2,27,41.43641142815804,23
2,2010-10-14,55.0,0.0,29.96,6.5,27,41.43641142815804,23
1,2010-10-15,54.0,0.0,30.06,6.4,1,61.32375039179685,19
2,2010-10-15,55.0,0.0,30.05,6.6,36,59.1273266011467,15
1,2010-10-16,56.0,0.0,30.04,8.0,23,52.75252146814352,31
2,2010-10-16,58.0,0.0,30.04,6.4,22,49.079843384429225,27
1,2010-10-17,56.0,0.0,30.08,3.7,1,46.88251608506424,18
2,2010-10-17,56.0,0.0,30.08,3.6,3,50.72740651117046,16
1,2010-10-18,52.0,0.0,30.02,5.0,4,63.48458878826907,18
2,2010-10-18,53.0,0.0,30.02,4.1,5,63.61186782925381,15
1,2010-10-19,50.0,0.0,29.98,6.1,27,56.1626043057132,21
2,2010-10-19,51.0,0.0,29.98,5.3,28,54.11630588918709,21
1,2010-10-20,57.0,0.05,29.76,10.2,26,43.45850998228289,26
2,2010-10-20,58.0,0.05,29.77,9.9,26,41.9216750537657,24
1,2010-10-21,47.0,0.0,29.96,9.4,30,51.39077915023101,18
2,2010-10-21,49.0,0.0,29.96,8.5,30,45.77002075579535,15
1,2010-10-22,49.0,0.02,30.07,5.8,21,49.650097240354924,31
2,2010-10-22,51.0,0.01,30.08,4.9,21,42.48856977893585,28
1,2010-10-23,60.0,0.1,29.94,10.0,21,62.10637420415283,11
2,2010-10-23,61.0,0.21,29.95,9.8,20,51.480360585912535,13
1,2010-10-24,63.0,0.05,29.74,8.4,21,69.81626736440232,18
2,2010-10-24,65.0,1.01,29.74,7.7,20,60.46651653500821,16
1,2010-10-25,64.0,0.0,29.5,11.6,19,75.20368187494536,16
2,2010-10-25,65.0,0.01,29.5,10.1,19,72.6213654891301,15
1,2010-10-26,62.0,0.24,29.25,24.1,21,57.853595808149635,16
2,2010-10-26,63.0,0.4,29.23,19.2,21,55.85035151680261,17
1,2010-10-27,54.0,0.0,29.59,21.8,24,42.975664512842734,22
2,2010-10-27,54.0,0.0,29.6,20.8,25,41.273760980263006,22
1,2010-10-28,43.0,0.05,30.1,13.7,28,62.312177135863045,7
2,2010-10-28,43.0,0.0,30.12,14.9,28,59.83343372765629,7
1,2010-10-29,41.0,0.0,30.24,6.2,24,57.153274590444035,19
2,2010-10-29,42.0,0.0,30.25,5.3,24,52.760780966356116,17
1,2010-10-30,53.0,0.0,29.88,6.5,25,44.57917647566113,21
2,2010-10-30,52.0,0.0,29.9,6.1,24,46.24991193094,22
1,2010-10-31,44.0,0.0,30.2,5.8,1,57.58630607244758,16
2,2010-10-31,46.0,0.0,30.2,9.0,3,55.58010256525324,13
1,2011-05-01,55.0,0.0,29.95,11.4,26,50.5751675874962,16
2,2011-05-01,58.0,0.0,29.94,11.2,26,45.37590925769067,12
1,2011-05-02,51.0,0.0,30.17,5.3,36,46.090466779188866,17
2,2011-05-02,52.0,0.0,30.16,4.6,36,44.4183430793811,17
1,2011-05-03,44.0,0.05,30.23,6.7,3,59.97195683134892,13
2,2011-05-03,45.0,0.05,30.23,8.2,2,55.43297539886293,13
1,2011-05-04,48.0,0.0,30.37,4.6,3,47.51626384056043,22
2,2011-05-04,47.0,0.0,30.37,4.9,3,49.337280435516185,20
1,2011-05-05,49.0,0.06,30.12,10.9,20,70.96203478298281,28
2,2011-05-05,52.0,0.1,30.13,10.4,19,61.058190785103065,21
1,2011-05-06,56.0,0.05,29.87,6.8,28,52.75252146814352,24
2,2011-05-06,57.0,0.0,29.87,7.9,27,50.87909442825337,24
1,2011-05-07,52.0,0.05,29.85,5.1,5,74.06518884199969,17
2,2011-05-07,53.0,0.05,29.84,5.3,5,77.03075270695896,14
1,2011-05-08,54.0,0.0,29.98,6.6,6,66.23707095046817,29
2,2011-05-08,56.0,0.0,29.97,6.9,6,63.99019384935577,24
1,2011-05-09,60.0,0.05,29.89,14.3,11,57.57755086357302,26
2,2011-05-09,63.0,0.05,29.89,15.3,12,53.77999626270204,23
1,2011-05-10,76.0,0.0,29.72,6.2,14,59.72319979400966,28
2,2011-05-10,78.0,0.0,29.71,7.3,17,53.939550444765224,27
1,2011-05-11,75.0,0.13,29.8,3.5,14,73.59217615810955,24
2,2011-05-11,78.0,0.28,29.78,4.4,14,64.33267984899061,21
1,2011-05-12,72.0,0.29,29.79,5.6,19,73.30604125769314,28
2,2011-05-12,75.0,0.02,29.78,4.3,19,61.74940279437605,24
1,2011-05-13,62.0,0.02,29.73,10.1,3,75.0188691101976,30
2,2011-05-13,62.0,0.01,29.71,10.5,1,75.0188691101976,30
1,2011-05-14,49.0,0.31,29.73,16.7,2,92.76964670887516,8
2,2011-05-14,49.0,0.43,29.72,17.0,1,89.33070460253964,5
1,2011-05-15,44.0,0.31,29.86,21.4,2,73.26515715116284,5
2,2011-05-15,45.0,0.37,29.84,18.8,1,76.30942873873944,6
1,2011-05-16,45.0,0.0,30.01,13.5,2,55.43297539886293,15
2,2011-05-16,47.0,0.0,30.01,13.9,1,53.51976535618837,13
1,2011-05-17,50.0,0.0,29.96,12.2,3,51.8498399585023,20
2,2011-05-17,50.0,0.0,29.95,13.1,2,56.1626043057132,20
1,2011-05-18,53.0,0.07,29.89,6.2,2,83.0619660084406,8
2,2011-05-18,56.0,0.03,29.88,6.6,1,77.29324525962961,11
1,2011-05-19,61.0,0.0,30.0,3.6,2,74.92573641260748,23
